clinvar,mane,mane_aa,alphafold
451798,NM_001101.5,NP_001092.1,AF-P60709-F1
449208,NM_000535.7,NP_000526.2,AF-P54278-F1
449941,NM_000535.7,NP_000526.2,AF-P54278-F1
450786,NM_000535.7,NP_000526.2,AF-P54278-F1
449095,NM_016038.4,NP_057122.2,AF-A0A0S2Z5I7-F1
450622,NM_015570.4,NP_056385.1,AF-Q8WXX7-F1
450666,NM_194454.3,NP_919436.1,AF-A4D1F7-F1
449498,NM_194454.3,NP_919436.1,AF-A4D1F7-F1
452018,NM_017654.4,NP_060124.2,AF-Q5K651-F1
449890,NM_000089.4,NP_000080.2,AF-P08123-F1
451413,NM_000089.4,NP_000080.2,AF-P08123-F1
451709,NM_000089.4,NP_000080.2,AF-P08123-F1
449350,NM_000089.4,NP_000080.2,AF-P08123-F1
452458,NM_000089.4,NP_000080.2,AF-P08123-F1
452615,NM_000089.4,NP_000080.2,AF-P08123-F1
449351,NM_000089.4,NP_000080.2,AF-P08123-F1
452617,NM_000089.4,NP_000080.2,AF-P08123-F1
449352,NM_000089.4,NP_000080.2,AF-P08123-F1
451828,NM_003919.3,NP_003910.1,AF-A0A0S2Z4P5-F1
452125,NM_178857.6,NP_849188.4,AF-Q8IWN7-F1
449477,NM_000127.3,NP_000118.2,AF-Q16394-F1
451765,NM_000127.3,NP_000118.2,AF-Q16394-F1
449478,NM_000127.3,NP_000118.2,AF-Q16394-F1
449479,NM_000127.3,NP_000118.2,AF-Q16394-F1
449481,NM_000127.3,NP_000118.2,AF-Q16394-F1
449733,NM_004519.4,NP_004510.1,AF-O43525-F1
450210,NM_004260.4,NP_004251.4,AF-O94761-F1
449114,NM_006765.4,NP_006756.2,AF-Q13454-F1
450177,NM_001693.4,NP_001684.2,AF-A0A140VK65-F1
452548,NM_015214.3,NP_056029.2,AF-O94830-F1
452148,NM_023110.3,NP_075598.2,AF-P11362-F1
451851,NM_006766.5,NP_006757.2,AF-Q92794-F1
449582,NM_006766.5,NP_006757.2,AF-Q92794-F1
449535,NM_018972.4,NP_061845.2,AF-Q8TB36-F1
451148,NM_002485.5,NP_002476.2,AF-O60934-F1
452225,NM_005592.4,NP_005583.1,AF-O15146-F1
449434,NM_004959.5,NP_004950.2,AF-F1D8R8-F1
450327,NM_001032221.6,NP_001027392.1,AF-P61764-F1
449752,NM_001032221.6,NP_001027392.1,AF-P61764-F1
453196,NM_001114753.3,NP_001108225.1,AF-A0A024R878-F1
449318,NM_001114753.3,NP_001108225.1,AF-A0A024R878-F1
449321,NM_001114753.3,NP_001108225.1,AF-A0A024R878-F1
452621,NM_001077365.2,NP_001070833.1,AF-A0A140VKE0-F1
452870,NM_000368.5,NP_000359.1,AF-Q92574-F1
451603,NM_000093.5,NP_000084.3,AF-P20908-F1
450777,NM_000093.5,NP_000084.3,AF-P20908-F1
450922,NM_000093.5,NP_000084.3,AF-P20908-F1
452655,NM_017617.5,NP_060087.3,AF-P46531-F1
452518,NM_007327.4,NP_015566.1,AF-Q05586-F1
451906,NM_007327.4,NP_015566.1,AF-Q05586-F1
452666,NM_003070.5,NP_003061.3,AF-P51531-F1
449924,NM_003070.5,NP_003061.3,AF-P51531-F1
450520,NM_003383.5,NP_003374.3,AF-P98155-F1
452025,NM_007126.5,NP_009057.1,AF-P55072-F1
449554,NM_007126.5,NP_009057.1,AF-P55072-F1
451522,NM_032634.4,NP_116023.2,AF-Q8TEQ8-F1
452088,NM_003289.4,NP_003280.2,AF-P07951-F1
450194,NM_003289.4,NP_003280.2,AF-P07951-F1
452553,NM_020944.3,NP_065995.1,AF-Q9HCG7-F1
452267,NM_003995.4,NP_003986.2,AF-P20594-F1
449721,NM_003995.4,NP_003986.2,AF-P20594-F1
452802,NM_024077.5,NP_076982.3,AF-Q96T21-F1
450572,NM_006415.4,NP_006406.1,AF-A0A024R277-F1
450564,NM_000264.5,NP_000255.2,AF-Q13635-F1
450542,NM_000494.4,NP_000485.3,AF-Q9UMD9-F1
449398,NM_000141.5,NP_000132.3,AF-P21802-F1
449024,NM_000141.5,NP_000132.3,AF-P21802-F1
448980,NM_001609.4,NP_001600.1,AF-A0A0S2Z3P9-F1
452012,NM_001375380.1,NP_001362309.1,AF-H0Y3W9-F1
451021,NM_001375380.1,NP_001362309.1,AF-H0Y3W9-F1
452619,NM_004092.4,NP_004083.3,AF-P30084-F1
451936,NM_001370100.5,NP_001357029.1,AF-Q15326-F1
452964,NM_000124.4,NP_000115.1,AF-Q03468-F1
451787,NM_003055.3,NP_003046.2,AF-Q16572-F1
451786,NM_003055.3,NP_003046.2,AF-Q16572-F1
450178,NM_012330.4,NP_036462.2,AF-Q8WYB5-F1
451551,NM_001161352.2,NP_001154824.1,AF-Q12791-F1
452092,NM_004329.3,NP_004320.2,AF-P36894-F1
449463,NM_004329.3,NP_004320.2,AF-P36894-F1
449089,NM_000314.8,NP_000305.3,AF-F6KD01-F1
449272,NM_000314.8,NP_000305.3,AF-F6KD01-F1
449037,NM_000195.5,NP_000186.2,AF-Q92902-F1
452309,NM_003002.4,NP_002993.1,AF-A0A0S2Z4J3-F1
449684,NM_000317.3,NP_000308.1,AF-Q03393-F1
449465,NM_000190.4,NP_000181.2,AF-P08397-F1
448979,NM_014384.3,NP_055199.1,AF-Q9UKU7-F1
449100,NM_004211.5,NP_004202.4,AF-Q9Y345-F1
450952,NM_213599.3,NP_998764.1,AF-Q75V66-F1
449302,NM_000218.3,NP_000209.2,AF-P51787-F1
449042,NM_000218.3,NP_000209.2,AF-P51787-F1
449734,NM_001368894.2,NP_001355823.1,AF-F1T0F8-F1
449967,NM_001368894.2,NP_001355823.1,AF-F1T0F8-F1
451876,NM_001368894.2,NP_001355823.1,AF-F1T0F8-F1
449383,NM_000448.3,NP_000439.2,AF-P15918-F1
449480,NM_207122.2,NP_997005.1,AF-Q93063-F1
449610,NM_000256.3,NP_000247.2,AF-Q14896-F1
450582,NM_000256.3,NP_000247.2,AF-Q14896-F1
449066,NM_000256.3,NP_000247.2,AF-Q14896-F1
450500,NM_000062.3,NP_000053.2,AF-E9KL26-F1
452429,NM_198947.4,NP_945185.1,AF-Q6SJ93-F1
448995,NM_001122955.4,NP_001116427.1,AF-A0A024R540-F1
449668,NM_005609.4,NP_005600.1,AF-P11217-F1
450038,NM_006946.4,NP_008877.2,AF-O15020-F1
450538,NM_002335.4,NP_002326.2,AF-O75197-F1
450537,NM_002335.4,NP_002326.2,AF-O75197-F1
450539,NM_002335.4,NP_002326.2,AF-O75197-F1
451703,NM_000260.4,NP_000251.3,AF-Q13402-F1
449482,NM_012193.4,NP_036325.2,AF-Q9ULV1-F1
449541,NM_000372.5,NP_000363.1,AF-L8B082-F1
449543,NM_000372.5,NP_000363.1,AF-L8B082-F1
451797,NM_170665.4,NP_733765.1,AF-A0A0S2Z3L2-F1
450356,NM_002834.5,NP_002825.3,AF-Q06124-F1
449105,NM_181486.4,NP_852259.1,AF-Q99593-F1
451351,NM_015335.5,NP_056150.1,AF-Q71F56-F1
452776,NM_015335.5,NP_056150.1,AF-Q71F56-F1
450904,NM_015335.5,NP_056150.1,AF-Q71F56-F1
450631,NM_000017.4,NP_000008.1,AF-E5KSD5-F1
449035,NM_000545.8,NP_000536.6,AF-A0A0A0MQU7-F1
449403,NM_000545.8,NP_000536.6,AF-A0A0A0MQU7-F1
452873,NM_000834.5,NP_000825.2,AF-Q13224-F1
449793,NM_000834.5,NP_000825.2,AF-Q13224-F1
449233,NM_006940.6,NP_008871.3,AF-A0A024RB06-F1
452768,NM_198578.4,NP_940980.4,AF-Q5S007-F1
449565,NM_001025356.3,NP_001020527.2,AF-Q4KMQ2-F1
449929,NM_152641.4,NP_689854.2,AF-Q68CP9-F1
451913,NM_152641.4,NP_689854.2,AF-Q68CP9-F1
451568,NM_001844.5,NP_001835.3,AF-P02458-F1
449396,NM_001844.5,NP_001835.3,AF-P02458-F1
449397,NM_001844.5,NP_001835.3,AF-P02458-F1
451803,NM_001844.5,NP_001835.3,AF-P02458-F1
452953,NM_001844.5,NP_001835.3,AF-P02458-F1
449001,NM_001844.5,NP_001835.3,AF-P02458-F1
450183,NM_006009.4,NP_006000.2,AF-Q71U36-F1
449342,NM_006009.4,NP_006000.2,AF-Q71U36-F1
449112,NM_006009.4,NP_006000.2,AF-Q71U36-F1
452573,NM_006009.4,NP_006000.2,AF-Q71U36-F1
452212,NM_005554.4,NP_005545.1,AF-A0A0S2Z428-F1
451394,NM_006121.4,NP_006112.3,AF-P04264-F1
450202,NM_001038.6,NP_001029.1,AF-P37088-F1
450089,NM_014319.5,NP_055134.2,AF-A0A024RBB9-F1
452219,NM_001273.5,NP_001264.2,AF-Q14839-F1
452628,NM_025114.4,NP_079390.3,AF-O15078-F1
450433,NM_025114.4,NP_079390.3,AF-O15078-F1
449078,NM_000282.4,NP_000273.2,AF-P05165-F1
449889,NM_052867.4,NP_443099.1,AF-Q8IZF0-F1
449496,NM_001845.6,NP_001836.3,AF-P02462-F1
451863,NM_001846.4,NP_001837.2,AF-P08572-F1
449490,NM_004004.6,NP_003995.2,AF-H9U1J4-F1
449340,NM_194318.4,NP_919299.3,AF-Q6Y288-F1
453022,NM_024570.4,NP_078846.2,AF-Q5TBB1-F1
452949,NM_024570.4,NP_078846.2,AF-Q5TBB1-F1
451600,NM_006493.4,NP_006484.2,AF-O75503-F1
450157,NM_007129.5,NP_009060.2,AF-A0A024RDY6-F1
449686,NM_017807.4,NP_060277.1,AF-Q9NPF4-F1
451499,NM_001170629.2,NP_001164100.1,AF-Q9HCK8-F1
450556,NM_001170629.2,NP_001164100.1,AF-Q9HCK8-F1
449068,NM_000257.4,NP_000248.2,AF-P12883-F1
451564,NM_000257.4,NP_000248.2,AF-P12883-F1
451173,NM_000359.3,NP_000350.1,AF-P22735-F1
452009,NM_000359.3,NP_000350.1,AF-P22735-F1
449511,NM_000359.3,NP_000350.1,AF-P22735-F1
452952,NM_005249.5,NP_005240.3,AF-P55316-F1
452598,NM_005249.5,NP_005240.3,AF-P55316-F1
452682,NM_005249.5,NP_005240.3,AF-P55316-F1
452693,NM_020529.3,NP_065390.1,AF-P25963-F1
449694,NM_001032.5,NP_001023.1,AF-P62273-F1
452358,NM_024884.3,NP_079160.1,AF-Q9H9P8-F1
449532,NM_015915.5,NP_056999.2,AF-A0A0S2Z5B0-F1
452665,NM_015915.5,NP_056999.2,AF-A0A0S2Z5B0-F1
449485,NM_000161.3,NP_000152.1,AF-A0A024R642-F1
449757,NM_000161.3,NP_000152.1,AF-A0A024R642-F1
450004,NM_021728.4,NP_068374.1,AF-F1T0D1-F1
449918,NM_003239.5,NP_003230.1,AF-A5YM40-F1
449378,NM_013382.7,NP_037514.2,AF-Q9UKY4-F1
450548,NM_000153.4,NP_000144.2,AF-A0A0A0MQV0-F1
449288,NM_000693.4,NP_000684.2,AF-A0A024RC95-F1
450287,NM_000814.6,NP_000805.1,AF-P28472-F1
449695,NM_000814.6,NP_000805.1,AF-P28472-F1
452365,NM_000814.6,NP_000805.1,AF-P28472-F1
452941,NM_000275.3,NP_000266.2,AF-Q04671-F1
449674,NM_002875.5,NP_002866.2,AF-Q06609-F1
449109,NM_201631.4,NP_963925.2,AF-O43548-F1
449649,NM_025137.4,NP_079413.3,AF-Q96JI7-F1
452947,NM_205850.3,NP_995322.1,AF-Q71RS6-F1
452948,NM_205850.3,NP_995322.1,AF-Q71RS6-F1
450686,NM_000338.3,NP_000329.2,AF-Q13621-F1
451529,NM_007347.5,NP_031373.2,AF-Q9UPM8-F1
452117,NM_181789.4,NP_861454.2,AF-Q6ZMI3-F1
452116,NM_181789.4,NP_861454.2,AF-Q6ZMI3-F1
449987,NM_181789.4,NP_861454.2,AF-Q6ZMI3-F1
450608,NM_016194.4,NP_057278.2,AF-A0A024R5V3-F1
451689,NM_005902.4,NP_005893.1,AF-A0A024R5Z3-F1
449264,NM_005902.4,NP_005893.1,AF-A0A024R5Z3-F1
453185,NM_000520.6,NP_000511.2,AF-A0A0S2Z3W3-F1
449849,NM_001145358.2,NP_001138830.1,AF-Q96ST3-F1
451950,NM_198525.3,NP_940927.2,AF-Q2M1P5-F1
451951,NM_198525.3,NP_940927.2,AF-Q2M1P5-F1
449542,NM_000057.4,NP_000048.1,AF-P54132-F1
449887,NM_001271.4,NP_001262.3,AF-O14647-F1
451669,NM_000875.5,NP_000866.1,AF-P08069-F1
453072,NM_021098.3,NP_066921.2,AF-O95180-F1
453175,NM_032520.5,NP_115909.1,AF-Q9UJJ9-F1
452973,NM_001287.6,NP_001278.1,AF-P51798-F1
452853,NM_003361.4,NP_003352.2,AF-P07911-F1
449786,NM_000548.5,NP_000539.2,AF-P49815-F1
451112,NM_000548.5,NP_000539.2,AF-P49815-F1
449636,NM_000548.5,NP_000539.2,AF-P49815-F1
451424,NM_000336.3,NP_000327.2,AF-B2R812-F1
449533,NM_001083614.2,NP_001077083.1,AF-Q5JPH6-F1
452150,NM_001083614.2,NP_001077083.1,AF-Q5JPH6-F1
450256,NM_024675.4,NP_078951.2,AF-Q86YC2-F1
449968,NM_024675.4,NP_078951.2,AF-Q86YC2-F1
451104,NM_145239.3,NP_660282.2,AF-Q7Z6L0-F1
449322,NM_145239.3,NP_660282.2,AF-Q7Z6L0-F1
451862,NM_052874.5,NP_443106.1,AF-P61266-F1
450106,NM_004960.4,NP_004951.1,AF-P35637-F1
451588,NM_004380.3,NP_004371.2,AF-Q92793-F1
451767,NM_006565.4,NP_006556.1,AF-P49711-F1
451664,NM_006565.4,NP_006556.1,AF-P49711-F1
449341,NM_004360.5,NP_004351.1,AF-A0A0U2ZQU7-F1
449730,NM_015386.3,NP_056201.2,AF-J3KNI1-F1
449595,NM_015386.3,NP_056201.2,AF-J3KNI1-F1
449574,NM_024306.5,NP_077282.3,AF-Q7L5A8-F1
449920,NM_016373.4,NP_057457.1,AF-A0A411HBC7-F1
449683,NM_016373.4,NP_057457.1,AF-A0A411HBC7-F1
449461,NM_001142864.4,NP_001136336.2,AF-Q92508-F1
451073,NM_013275.6,NP_037407.4,AF-Q6UB99-F1
449957,NM_013275.6,NP_037407.4,AF-Q6UB99-F1
450131,NM_013275.6,NP_037407.4,AF-Q6UB99-F1
450424,NM_003119.4,NP_003110.1,AF-Q9UQ90-F1
450248,NM_000135.4,NP_000126.2,AF-O15360-F1
452380,NM_002470.4,NP_002461.2,AF-P11055-F1
451688,NM_006445.4,NP_006436.3,AF-Q6P2Q9-F1
452627,NM_006445.4,NP_006436.3,AF-Q6P2Q9-F1
449026,NM_144997.7,NP_659434.2,AF-Q8NFG4-F1
449726,NM_144997.7,NP_659434.2,AF-Q8NFG4-F1
449402,NM_144997.7,NP_659434.2,AF-Q8NFG4-F1
450524,NM_144997.7,NP_659434.2,AF-Q8NFG4-F1
452595,NM_030665.4,NP_109590.3,AF-Q7Z5J4-F1
450017,NM_030665.4,NP_109590.3,AF-Q7Z5J4-F1
449458,NM_000382.3,NP_000373.1,AF-P51648-F1
450694,NM_002878.4,NP_002869.3,AF-O75771-F1
449883,NM_002878.4,NP_002869.3,AF-O75771-F1
449615,NM_000421.5,NP_000412.4,AF-P13645-F1
450450,NM_000526.5,NP_000517.3,AF-P02533-F1
449411,NM_139276.3,NP_644805.1,AF-P40763-F1
452987,NM_001070.5,NP_001061.2,AF-P23258-F1
449937,NM_007294.4,NP_009225.1,AF-P38398-F1
451269,NM_014233.4,NP_055048.1,AF-P17480-F1
449947,NM_004247.4,NP_004238.3,AF-Q15029-F1
452662,NM_002055.5,NP_002046.1,AF-P14136-F1
450042,NM_015443.4,NP_056258.1,AF-A0A024R9Y2-F1
449564,NM_000173.7,NP_000164.5,AF-P07359-F1
449294,NM_000023.4,NP_000014.1,AF-A0A0S2Z4Q1-F1
452482,NM_018896.5,NP_061496.2,AF-O43497-F1
452406,NM_000250.2,NP_000241.1,AF-P05164-F1
449772,NM_058216.3,NP_478123.1,AF-O43502-F1
452310,NM_058216.3,NP_478123.1,AF-O43502-F1
451081,NM_016077.5,NP_057161.1,AF-Q9Y3E5-F1
449085,NM_003620.4,NP_003611.1,AF-A0A0S2Z4M2-F1
449447,NM_002734.5,NP_002725.1,AF-B2R5T5-F1
453015,NM_000346.4,NP_000337.1,AF-P48436-F1
451006,NM_000346.4,NP_000337.1,AF-P48436-F1
450792,NM_000018.4,NP_000009.1,AF-P49748-F1
448981,NM_000018.4,NP_000009.1,AF-P49748-F1
448999,NM_000747.3,NP_000738.2,AF-P11230-F1
452246,NM_207346.3,NP_997229.2,AF-Q7Z6J9-F1
450543,NM_000213.5,NP_000204.3,AF-P16144-F1
450344,NM_000546.6,NP_000537.3,AF-K7PPA8-F1
451799,NM_000546.6,NP_000537.3,AF-K7PPA8-F1
449749,NM_000546.6,NP_000537.3,AF-K7PPA8-F1
449871,NM_000152.5,NP_000143.2,AF-P10253-F1
449460,NM_000152.5,NP_000143.2,AF-P10253-F1
451501,NM_001139.3,NP_001130.1,AF-O75342-F1
449286,NM_021628.3,NP_067641.2,AF-Q9BYJ1-F1
449191,NM_001614.5,NP_001605.1,AF-P63261-F1
452404,NM_001614.5,NP_001605.1,AF-P63261-F1
449091,NM_006907.4,NP_008838.2,AF-A0A024R8U9-F1
449795,NM_005993.5,NP_005984.3,AF-Q9BTW9-F1
452575,NM_005993.5,NP_005984.3,AF-Q9BTW9-F1
452787,NM_001943.5,NP_001934.2,AF-Q14126-F1
452513,NM_030632.3,NP_085135.1,AF-Q9C0F0-F1
451766,NM_030632.3,NP_085135.1,AF-Q9C0F0-F1
452589,NM_030632.3,NP_085135.1,AF-Q9C0F0-F1
449561,NM_001353214.3,NP_001340143.1,AF-A0A6Q8PF81-F1
449645,NM_005359.6,NP_005350.1,AF-A0A024R274-F1
450466,NM_005912.3,NP_005903.2,AF-P32245-F1
449284,NM_176787.5,NP_789744.1,AF-A0A024R2C3-F1
450902,NM_176787.5,NP_789744.1,AF-A0A024R2C3-F1
452481,NM_003072.5,NP_003063.2,AF-P51532-F1
452308,NM_003072.5,NP_003063.2,AF-P51532-F1
450008,NM_003072.5,NP_003063.2,AF-P51532-F1
449712,NM_003072.5,NP_003063.2,AF-P51532-F1
450973,NM_001365902.3,NP_001352831.1,AF-Q14938-F1
451782,NM_052876.4,NP_443108.1,AF-A0A024R7E0-F1
453193,NM_001127222.2,NP_001120694.1,AF-O00555-F1
448996,NM_001127222.2,NP_001120694.1,AF-O00555-F1
450236,NM_001127222.2,NP_001120694.1,AF-O00555-F1
450171,NM_001127222.2,NP_001120694.1,AF-O00555-F1
451938,NM_000435.3,NP_000426.2,AF-Q9UM47-F1
452538,NM_173483.4,NP_775754.2,AF-Q6NT55-F1
449473,NM_000095.3,NP_000086.2,AF-P49747-F1
449474,NM_000095.3,NP_000086.2,AF-P49747-F1
451130,NM_152296.5,NP_689509.1,AF-P13637-F1
452093,NM_007059.4,NP_008990.2,AF-A0A384NLB4-F1
449316,NM_175614.5,NP_783313.1,AF-Q86Y39-F1
451232,NM_006949.4,NP_008880.2,AF-Q15833-F1
453210,NM_001972.4,NP_001963.1,AF-P08246-F1
452247,NM_001042472.3,NP_001035937.1,AF-Q8N2K0-F1
451016,NM_015338.6,NP_056153.2,AF-Q8IXJ9-F1
450465,NM_015338.6,NP_056153.2,AF-Q8IXJ9-F1
450787,NM_175914.5,NP_787110.2,AF-F1D8T0-F1
451026,NM_015937.6,NP_057021.2,AF-Q969N2-F1
452347,NM_004975.4,NP_004966.1,AF-Q14721-F1
451018,NM_004975.4,NP_004966.1,AF-Q14721-F1
451423,NM_004975.4,NP_004966.1,AF-Q14721-F1
451654,NM_004975.4,NP_004966.1,AF-Q14721-F1
449693,NM_004975.4,NP_004966.1,AF-Q14721-F1
453009,NM_000516.7,NP_000507.1,AF-A0A0S2Z3H8-F1
450479,NM_000516.7,NP_000507.1,AF-A0A0S2Z3H8-F1
449019,NM_017671.5,NP_060141.3,AF-Q9BQL6-F1
452187,NM_172107.4,NP_742105.1,AF-O43526-F1
451602,NM_172107.4,NP_742105.1,AF-O43526-F1
450447,NM_172107.4,NP_742105.1,AF-O43526-F1
449910,NM_172107.4,NP_742105.1,AF-O43526-F1
452790,NM_001958.5,NP_001949.1,AF-Q05639-F1
452507,NM_001958.5,NP_001949.1,AF-Q05639-F1
451364,NM_001377142.1,NP_001364071.1,AF-A0A7P0MRI8-F1
450464,NM_138927.4,NP_620305.3,AF-P18583-F1
453018,NM_138927.4,NP_620305.3,AF-P18583-F1
450298,NM_001849.4,NP_001840.3,AF-A0A384MDP3-F1
449593,NM_005984.5,NP_005975.1,AF-P53007-F1
451893,NM_001379200.1,NP_001366129.1,AF-A0A3B3IS18-F1
450215,NM_152906.7,NP_690870.3,AF-Q6ICL3-F1
450998,NM_006767.4,NP_006758.2,AF-A0A384NL67-F1
451722,NM_006767.4,NP_006758.2,AF-A0A384NL67-F1
449826,NM_007194.4,NP_009125.1,AF-O96017-F1
452299,NM_007194.4,NP_009125.1,AF-O96017-F1
449433,NM_000268.4,NP_000259.1,AF-A0A024R1J8-F1
449829,NM_000268.4,NP_000259.1,AF-A0A024R1J8-F1
450205,NM_000268.4,NP_000259.1,AF-A0A024R1J8-F1
451025,NM_001242896.3,NP_001229825.1,AF-O75140-F1
450619,NM_001039141.3,NP_001034230.1,AF-Q9H2D6-F1
449896,NM_003560.4,NP_003551.2,AF-O60733-F1
450064,NM_000026.4,NP_000017.1,AF-P30566-F1
450583,NM_001429.4,NP_001420.2,AF-Q09472-F1
451791,NM_001429.4,NP_001420.2,AF-Q09472-F1
451064,NM_001429.4,NP_001420.2,AF-Q09472-F1
451378,NM_005198.5,NP_005189.2,AF-A0A024R4X4-F1
449522,NM_001184880.2,NP_001171809.1,AF-Q8TAB3-F1
449356,NM_001184880.2,NP_001171809.1,AF-Q8TAB3-F1
451251,NM_001184880.2,NP_001171809.1,AF-Q8TAB3-F1
449357,NM_001184880.2,NP_001171809.1,AF-Q8TAB3-F1
449358,NM_001184880.2,NP_001171809.1,AF-Q8TAB3-F1
450679,NM_014467.3,NP_055282.1,AF-O60687-F1
449226,NM_000061.3,NP_000052.1,AF-Q06187-F1
450436,NM_001195553.2,NP_001182482.1,AF-A8K340-F1
452557,NM_003336.4,NP_003327.2,AF-P49459-F1
449156,NM_002294.3,NP_002285.1,AF-P13473-F1
449839,NM_004208.4,NP_004199.1,AF-O95831-F1
449483,NM_194277.3,NP_919253.1,AF-Q6ZUT3-F1
449464,NM_000074.3,NP_000065.1,AF-P29965-F1
449348,NM_000202.8,NP_000193.1,AF-P22304-F1
449364,NM_000252.3,NP_000243.1,AF-A0A024RC06-F1
451902,NM_005629.4,NP_005620.1,AF-P48029-F1
449187,NM_005629.4,NP_005620.1,AF-P48029-F1
449367,NM_005629.4,NP_005620.1,AF-P48029-F1
452524,NM_000033.4,NP_000024.2,AF-P33897-F1
449353,NM_000033.4,NP_000024.2,AF-P33897-F1
449970,NM_001278116.2,NP_001265045.1,AF-P32004-F1
449047,NM_001278116.2,NP_001265045.1,AF-P32004-F1
449046,NM_001278116.2,NP_001265045.1,AF-P32004-F1
453049,NM_001278116.2,NP_001265045.1,AF-P32004-F1
449299,NM_001110556.2,NP_001104026.1,AF-P21333-F1
449323,NM_001360016.2,NP_001346945.1,AF-A0A384NL00-F1
449621,NM_001099857.5,NP_001093327.1,AF-Q9Y6K9-F1
449291,NM_001099857.5,NP_001093327.1,AF-Q9Y6K9-F1
453078,NM_001099857.5,NP_001093327.1,AF-Q9Y6K9-F1
449368,NM_000132.4,NP_000123.1,AF-P00451-F1
449725,NM_001272071.2,NP_001259000.1,AF-A0A5F9ZHW1-F1
449510,NM_000330.4,NP_000321.1,AF-O15537-F1
452159,NM_000284.4,NP_000275.1,AF-A0A024RBX9-F1
449698,NM_000444.6,NP_000435.3,AF-P78562-F1
449505,NM_000444.6,NP_000435.3,AF-P78562-F1
449761,NM_000444.6,NP_000435.3,AF-P78562-F1
450884,NM_000397.4,NP_000388.2,AF-A0A0S2Z3S6-F1
451770,NM_000531.6,NP_000522.3,AF-P00480-F1
452381,NM_000531.6,NP_000522.3,AF-P00480-F1
449675,NM_000531.6,NP_000522.3,AF-P00480-F1
449382,NM_000531.6,NP_000522.3,AF-P00480-F1
452886,NM_001039591.3,NP_001034680.2,AF-Q93008-F1
452512,NM_001356.5,NP_001347.3,AF-O00571-F1
451547,NM_001356.5,NP_001347.3,AF-O00571-F1
452201,NM_001356.5,NP_001347.3,AF-O00571-F1
452135,NM_001356.5,NP_001347.3,AF-O00571-F1
452283,NM_001356.5,NP_001347.3,AF-O00571-F1
451776,NM_001356.5,NP_001347.3,AF-O00571-F1
451175,NM_001367721.1,NP_001354650.1,AF-O14936-F1
451098,NM_000240.4,NP_000231.1,AF-P21397-F1
449223,NM_001135998.3,NP_001129470.1,AF-Q9NX14-F1
450386,NM_006950.3,NP_008881.2,AF-P17600-F1
449084,NM_203475.3,NP_982301.1,AF-Q9H237-F1
449116,NM_000377.3,NP_000368.1,AF-A0A024QYX8-F1
449515,NM_000377.3,NP_000368.1,AF-A0A024QYX8-F1
452277,NM_005660.3,NP_005651.1,AF-P78381-F1
449527,NM_001029896.2,NP_001025067.1,AF-A0A024QYX1-F1
450907,NM_004187.5,NP_004178.2,AF-P41229-F1
449855,NM_001111125.3,NP_001104595.1,AF-Q5JU85-F1
449760,NM_001111125.3,NP_001104595.1,AF-Q5JU85-F1
452339,NM_001111125.3,NP_001104595.1,AF-Q5JU85-F1
449680,NM_001111125.3,NP_001104595.1,AF-Q5JU85-F1
452424,NM_001111125.3,NP_001104595.1,AF-Q5JU85-F1
451159,NM_018684.4,NP_061154.1,AF-Q9NQZ6-F1
451908,NM_000044.6,NP_000035.2,AF-P10275-F1
449459,NM_000044.6,NP_000035.2,AF-P10275-F1
449015,NM_004429.5,NP_004420.1,AF-P98172-F1
449016,NM_004429.5,NP_004420.1,AF-P98172-F1
451339,NM_001399.5,NP_001390.1,AF-Q92838-F1
451037,NM_001399.5,NP_001390.1,AF-Q92838-F1
449136,NM_000206.3,NP_000197.1,AF-P31785-F1
449330,NM_000206.3,NP_000197.1,AF-P31785-F1
452540,NM_005120.3,NP_005111.2,AF-Q93074-F1
452851,NM_005120.3,NP_005111.2,AF-Q93074-F1
451657,NM_000166.6,NP_000157.1,AF-A0A654ICJ7-F1
449355,NM_000166.6,NP_000157.1,AF-A0A654ICJ7-F1
453154,NM_001320752.2,NP_001307681.2,AF-A0A590UJL0-F1
452732,NM_002637.4,NP_002628.2,AF-P46020-F1
450562,NM_001320752.2,NP_001307681.2,AF-A0A590UJL0-F1
449964,NM_006517.5,NP_006508.2,AF-P36021-F1
452798,NM_001008537.3,NP_001008537.1,AF-Q5QGS0-F1
450083,NM_001271696.3,NP_001258625.1,AF-O75027-F1
450864,NM_001109878.2,NP_001103348.1,AF-Q9Y458-F1
449467,NM_000390.4,NP_000381.1,AF-P24386-F1
449646,NM_000390.4,NP_000381.1,AF-P24386-F1
449468,NM_000390.4,NP_000381.1,AF-P24386-F1
453227,NM_005400.3,NP_005391.1,AF-L7RTI5-F1
453247,NM_003801.4,NP_003792.1,AF-O43292-F1
453250,NM_003801.4,NP_003792.1,AF-O43292-F1
453251,NM_003801.4,NP_003792.1,AF-O43292-F1
453254,NM_004218.4,NP_004209.2,AF-Q15907-F1
453264,NM_004523.4,NP_004514.2,AF-P52732-F1
453269,NM_138615.3,NP_619520.1,AF-Q7L2E3-F1
453272,NM_138615.3,NP_619520.1,AF-Q7L2E3-F1
453273,NM_001142966.3,NP_001136438.1,AF-Q9C091-F1
453276,NM_001142966.3,NP_001136438.1,AF-Q9C091-F1
453277,NM_001142966.3,NP_001136438.1,AF-Q9C091-F1
453279,NM_001142966.3,NP_001136438.1,AF-Q9C091-F1
